x	y	color
492161.573845721	7054135.9688041	4
492161.862582796	7054135.91138828	4
492162.144302235	7054135.82594921	4
492162.416291215	7054135.71330966	4
492162.675930614	7054135.57455427	4
492162.920720228	7054135.41101919	4
492163.148302852	7054135.2242792	4
492163.356486974	7054135.01613251	4
492163.543267882	7054134.78858346	4
492163.706846964	7054134.54382325	4
492163.845649032	7054134.28420881	4
492163.95833749	7054134.01224008	4
492164.043827202	7054133.73053601	4
492164.101294943	7054133.44180926	4
492164.130187326	7054133.14884014	4
492164.130226131	7054132.8544498	4
492164.128306131	7054132.8152598	4
492164.099480481	7054132.5222122	4
492164.042064562	7054132.23340218	4
492163.95661153	7054131.95161219	4
492163.843944658	7054131.67955707	4
492163.7051494	7054131.41985783	4
492163.541562939	7054131.17501649	4
492163.354761298	7054130.94739188	4
492163.146544164	7054130.73917699	4
492163.12282131	7054130.71767648	4
492163.048111001	7054130.59302708	4
492162.884547721	7054130.34823248	4
492162.697777665	7054130.1206489	4
492162.489599579	7054129.91246815	4
492162.26201839	7054129.72569518	4
492162.017225889	7054129.56212876	4
492161.757579629	7054129.42334418	4
492161.485580213	7054129.31067804	4
492161.203847219	7054129.22521541	4
492160.915093965	7054129.16777936	4
492160.62210138	7054129.13892306	4
492160.327691222	7054129.13892441	4
492160.034698902	7054129.16778339	4
492159.745946173	7054129.22522207	4
492159.46421396	7054129.31068728	4
492159.192215575	7054129.42335591	4
492158.932570583	7054129.56214286	4
492158.687779578	7054129.72571152	4
492158.460200096	7054129.91248657	4
492158.252023914	7054130.12066923	4
492158.065255939	7054130.34825452	4
492157.901694897	7054130.59305061	4
492157.762916016	7054130.85269991	4
492157.650255848	7054131.1247018	4
492157.609254061	7054131.23930197	4
492157.513407117	7054131.47067057	4
492157.427932511	7054131.75240459	4
492157.370485076	7054132.04116012	4
492157.341618096	7054132.33415613	4
492157.341609591	7054132.62857075	4
492157.370459643	7054132.92156843	4
492157.427890395	7054133.21032728	4
492166.708106435	7054140.55167222	4
492166.894890558	7054140.779285	4
492167.103087694	7054140.98749125	4
492167.330692304	7054141.17428534	4
492167.575511903	7054141.3378679	4
492167.835188173	7054141.47666316	4
492168.107219684	7054141.58933413	4
492168.388985991	7054141.67479545	4
492168.56212189	7054141.70922543	4
492168.618591703	7054141.72337155	4
492168.735091048	7054141.79319739	4
492169.021417118	7054141.94443705	4
492169.322376001	7054142.06393519	4
492169.634461323	7054142.15029957	4
492169.95403708	7054142.20252399	4
492170.27738	7054142.22	4
492172.046332497	7054142.22	4
492172.118532629	7054142.22354801	4
492172.14954268	7054142.2516538	4
492172.296560906	7054142.39866855	4
492172.524145361	7054142.58543727	4
492172.768940687	7054142.74899916	4
492173.028589307	7054142.88777897	4
492173.300590596	7054143.00044014	4
492173.582324964	7054143.08589766	4
492173.871079081	7054143.1433285	4
492174.164072012	7054143.17217956	4
492174.458482001	7054143.17217298	4
492174.751473642	7054143.14330882	4
492175.04022519	7054143.08586506	4
492175.321955735	7054143.00039494	4
492175.593951986	7054142.8877216	4
492175.853594399	7054142.74893018	4
492176.098382409	7054142.58535734	4
492176.325958511	7054142.39857844	4
492176.534130963	7054142.19039229	4
492176.720894898	7054141.9628039	4
492176.884451629	7054141.71800513	4
492177.023225972	7054141.45835359	4
492177.107479472	7054141.2549257	4
492177.123117589	7054141.22186303	4
492177.132638999	7054141.20902503	4
492177.35128	7054141.22	4
492178.546332497	7054141.22	4
492178.618732817	7054141.22355785	4
492178.647131272	7054141.24461941	4
492178.891866504	7054141.4081487	4
492179.151448973	7054141.54690786	4
492179.423379846	7054141.65956115	4
492179.535059115	7054141.69344736	4
492179.618274267	7054141.72322109	4
492179.666497712	7054141.7589871	4
492179.911291938	7054141.92255795	4
492180.17094053	7054142.06134644	4
492180.442942796	7054142.17401588	4
492180.724679061	7054142.25948115	4
492181.013435904	7054142.31691913	4
492181.306432288	7054142.34577663	4
492181.600846343	7054142.34577571	4
492181.893842548	7054142.3169164	4
492182.182599034	7054142.25947662	4
492182.464334768	7054142.1740096	4
492182.736336332	7054142.06133846	4
492182.995984062	7054141.92254836	4
492183.24077727	7054141.75897599	4
492183.468358337	7054141.57219672	4
492183.676535413	7054141.36400945	4
492183.86330353	7054141.13641923	4
492184.026863911	7054140.89161801	4
492184.072248219	7054140.8067033	4
492184.122332585	7054140.72314001	4
492184.184494258	7054140.70756803	4
492184.359182602	7054140.67249909	4
492184.650490762	7054140.58245141	4
492184.931154064	7054140.46329966	4
492185.198273286	7054140.31627466	4
492185.449089115	7054140.14289517	4
492185.681010651	7054139.94495218	4
492185.89164217	7054139.72449041	4
492186.07880787	7054139.48378721	4
492186.240574351	7054139.22532903	4
492186.375270581	7054138.9517857	4
492186.481505164	7054138.66598289	4
492186.558180708	7054138.37087293	4
492186.604505162	7054138.06950427	4
492186.62	7054137.76499	4
492186.62	7054135.79366751	4
492186.623603651	7054135.72033507	4
492186.629002287	7054135.68393334	4
492186.671940507	7054135.46811964	4
492186.700810679	7054135.1751188	4
492186.700821382	7054134.88069907	4
492186.671972515	7054134.58769612	4
492186.614541933	7054134.29893202	4
492186.529082776	7054134.01718796	4
492186.416418139	7054133.74517756	4
492186.277633144	7054133.48552066	4
492186.114064492	7054133.24071813	4
492185.927287585	7054133.01312778	4
492185.719101352	7054132.80494163	4
492185.622824345	7054132.71768167	4
492185.59887032	7054132.67771594	4
492185.443258653	7054132.44369341	4
492185.266430889	7054132.22525926	4
492185.069938821	7054132.0243304	4
492184.855506809	7054131.84267014	4
492184.625016651	7054131.68187268	4
492184.380491063	7054131.54334913	4
492184.124075937	7054131.42831513	4
492183.858021501	7054131.3377802	4
492183.584662575	7054131.27253884	4
492183.306398084	7054131.23316359	4
492183.02567	7054131.22	4
492181.693667508	7054131.22	4
492181.620302665	7054131.21639476	4
492181.522543574	7054131.20189854	4
492181.229553631	7054131.1730563	4
492180.93514748	7054131.17307098	4
492180.642160415	7054131.20194245	4
492180.353414064	7054131.25939266	4
492180.071689215	7054131.34486834	4
492179.799699033	7054131.4575463	4
492179.540062934	7054131.59634139	4
492179.295281358	7054131.75991695	4
492179.067711687	7054131.94669764	4
492178.859545542	7054132.15488467	4
492178.67278768	7054132.38247307	4
492178.509236681	7054132.62727106	4
492178.370467632	7054132.88692108	4
492178.257816956	7054133.15892256	4
492178.172369542	7054133.44065598	4
492178.118911954	7054133.70947619	4
492178.116965238	7054133.71724727	4
492178.010047588	7054133.75550157	4
492177.941732495	7054133.77628213	4
492177.665867938	7054133.89128026	4
492177.402814809	7054134.03315652	4
492177.155183934	7054134.20050278	4
492176.925433072	7054134.39165812	4
492176.715842521	7054134.60472529	4
492176.61446615	7054134.71861366	4
492176.569322437	7054134.73996428	4
492176.309667331	7054134.87874885	4
492176.064866451	7054135.04231675	4
492175.837277555	7054135.22909262	4
492175.629092625	7054135.43727755	4
492175.442316758	7054135.66486644	4
492175.278748853	7054135.90966732	4
492175.139964286	7054136.16932243	4
492175.116869016	7054136.21815503	4
492175.107361001	7054136.23097497	4
492174.88872	7054136.22	4
492173.193667508	7054136.22	4
492173.122344278	7054136.21649508	4
492173.093423004	7054136.15534555	4
492172.954637582	7054135.89569469	4
492172.791069515	7054135.65089793	4
492172.604294144	7054135.42331295	4
492172.396110322	7054135.21513163	4
492172.168523092	7054135.028359	4
492171.923724369	7054134.86479387	4
492171.664071836	7054134.72601157	4
492171.392066234	7054134.61334873	4
492171.11032728	7054134.5278904	4
492170.82156843	7054134.47045964	4
492170.528570753	7054134.44160959	4
492170.234156139	7054134.4416181	4
492169.941160129	7054134.47048508	4
492169.652404598	7054134.52793251	4
492169.370670581	7054134.61340712	4
492169.139278975	7054134.70926359	4
492169.119292316	7054134.71641466	4
492168.972753779	7054134.72361575	4
492168.670059823	7054134.75393293	4
492168.37199239	7054134.81474879	4
492168.081616367	7054134.90543797	4
492167.801917554	7054135.02506797	4
492167.535771963	7054135.17240868	4
492167.285916242	7054135.34594508	4
492167.054919541	7054135.54389276	4
492166.84515709	7054135.76421634	4
492166.658785777	7054136.00465031	4
492166.497721972	7054136.26272242	4
492166.363621817	7054136.53577903	4
492166.257864201	7054136.82101242	4
492166.181536579	7054137.11548968	4
492166.135423794	7054137.41618284	4
492166.12	7054137.72	4
492166.12	7054138.72	4
492166.121419711	7054138.72	4
492166.121397307	7054138.91154035	4
492166.150226845	7054139.20456723	4
492166.207642649	7054139.49335662	4
492166.29309164	7054139.77512667	4
492166.405750698	7054140.04716311	4
492166.544534592	7054140.30684546	4
492166.708106435	7054140.55167222	4
492177.871599319	7054146.06782717	4
492177.814163221	7054146.35657003	4
492177.78530485	7054146.64955218	4
492177.785302115	7054146.94395215	4
492177.814155043	7054147.23693483	4
492177.871585775	7054147.52567876	4
492177.957041247	7054147.80740328	4
492178.069698507	7054148.07939535	4
492178.208472651	7054148.33903565	4
492178.372027262	7054148.58382379	4
492178.558787285	7054148.81140243	4
492178.766954193	7054149.01957995	4
492178.994523308	7054149.20635158	4
492179.239303105	7054149.36991868	4
492179.498936318	7054149.50870607	4
492179.770922641	7054149.6213772	4
492180.052642805	7054149.70684704	4
492180.118584242	7054149.72336708	4
492180.235091048	7054149.79319739	4
492180.521417118	7054149.94443705	4
492180.822376001	7054150.06393519	4
492181.134461323	7054150.15029957	4
492181.45403708	7054150.20252399	4
492181.77738	7054150.22	4
492182.546332497	7054150.22	4
492182.61910258	7054150.22357602	4
492182.637703488	7054150.23237419	4
492182.909702184	7054150.34504777	4
492183.191435254	7054150.43051768	4
492183.480189338	7054150.48796074	4
492183.773183458	7054150.51682374	4
492184.0675958	7054150.51682869	4
492184.36059089	7054150.48797554	4
492184.649346906	7054150.43054218	4
492184.931082849	7054150.34508175	4
492185.203085333	7054150.23241731	4
492185.462734713	7054150.09363393	4
492185.707530316	7054149.93006823	4
492185.935114526	7054149.7432955	4
492186.14329549	7054149.53511453	4
492186.330068225	7054149.30753032	4
492186.49363393	7054149.06273472	4
492186.632417311	7054148.80308534	4
492186.74508175	7054148.53108286	4
492186.830542182	7054148.24934691	4
492186.887975541	7054147.9605909	4
492186.916828688	7054147.66759581	4
492186.916823739	7054147.37318347	4
492186.887960743	7054147.08018935	4
492186.830517678	7054146.79143526	4
492186.745047775	7054146.50970219	4
492186.632374191	7054146.23770349	4
492186.623335581	7054146.21859426	4
492186.593447352	7054146.1350591	4
492186.559561147	7054146.02337984	4
492186.446907859	7054145.75144897	4
492186.308148698	7054145.4918665	4
492186.144619408	7054145.24713127	4
492186.12313389	7054145.21816118	4
492186.100035714	7054145.16932243	4
492185.961251147	7054144.90966732	4
492185.797683242	7054144.66486644	4
492185.610907375	7054144.43727755	4
492185.402722445	7054144.22909262	4
492185.175133549	7054144.04231675	4
492184.930332669	7054143.87874885	4
492184.670677563	7054143.73996428	4
492184.622186674	7054143.71703062	4
492184.564256851	7054143.65311473	4
492184.488052152	7054143.56024799	4
492184.279752027	7054143.35194786	4
492184.186896666	7054143.2757525	4
492184.102720402	7054143.19945796	4
492183.875141846	7054143.01268516	4
492183.630352101	7054142.84911848	4
492183.370708655	7054142.71033318	4
492183.098712052	7054142.59766585	4
492182.816981801	7054142.51220157	4
492182.528231156	7054142.4547634	4
492182.235240981	7054142.42590451	4
492181.940832967	7054142.42590285	4
492181.647842465	7054142.45475841	4
492181.359091169	7054142.51219331	4
492181.07735995	7054142.5976544	4
492180.80536207	7054142.71031864	4
492180.545717053	7054142.849101	4
492180.300925454	7054143.01266491	4
492180.073344782	7054143.19943513	4
492179.865166794	7054143.40761295	4
492179.678396383	7054143.63519347	4
492179.617414299	7054143.71741839	4
492179.600484193	7054143.72997474	4
492179.39189074	7054143.86935099	4
492179.164305794	7054144.05612421	4
492178.956124207	7054144.2643058	4
492178.769350981	7054144.49189075	4
492178.629974737	7054144.7004842	4
492178.617201825	7054144.7177063	4
492178.558824717	7054144.78211627	4
492178.372060465	7054145.00969144	4
492178.208501306	7054145.25447655	4
492178.069722339	7054145.51411426	4
492177.957060024	7054145.78610424	4
492177.871599319	7054146.06782717	4
492172.829650723	7054153.42632166	4
492173.035195467	7054153.64593813	4
492173.261699455	7054153.84386736	4
492173.506885564	7054154.0181195	4
492173.768288857	7054154.16694273	4
492174.043281359	7054154.28884088	4
492174.329098476	7054154.38258848	4
492174.622866793	7054154.44724304	4
492174.921632958	7054154.48215457	4
492175.222393373	7054154.48697209	4
492175.522124393	7054154.46164717	4
492175.817812722	7054154.40643441	4
492176.106485703	7054154.32188889	4
492176.385241211	7054154.20886056	4
492176.651276823	7054154.06848574	4
492176.901917991	7054153.90217567	4
492177.134644938	7054153.71160231	4
492177.186873023	7054153.6642669	4
492177.279752008	7054153.58805216	4
492177.488052144	7054153.37975202	4
492177.564256847	7054153.28688527	4
492177.622569213	7054153.22254731	4
492177.634696595	7054153.21155549	4
492177.855188897	7054152.98970241	4
492178.051383294	7054152.74609739	4
492178.221147029	7054152.48338857	4
492178.362634663	7054152.20443177	4
492178.474308137	7054151.91225942	4
492178.554953491	7054151.61004762	4
492178.603694059	7054151.30108159	4
492178.62	7054150.98872	4
492178.62	7054150.17501	4
492178.604693492	7054149.87234722	4
492178.558930162	7054149.57277292	4
492178.483176993	7054149.27934404	4
492178.378206996	7054148.99505485	4
492178.245091322	7054148.72280631	4
492178.085188328	7054148.46537656	4
492177.900129717	7054148.22539248	4
492177.69180389	7054148.00530296	4
492177.462336676	7054147.80735387	4
492177.214069634	7054147.63356514	4
492176.949536166	7054147.48571017	4
492176.671435661	7054147.36529773	4
492176.38260595	7054147.27355654	4
492176.08599435	7054147.21142277	4
492175.784627586	7054147.17953045	4
492175.481580907	7054147.17820501	4
492175.179946702	7054147.20745998	4
492175.119692412	7054147.216395	4
492174.972753779	7054147.22361575	4
492174.670059823	7054147.25393293	4
492174.37199239	7054147.31474879	4
492174.081616367	7054147.40543797	4
492173.801917554	7054147.52506797	4
492173.535771963	7054147.67240868	4
492173.285916242	7054147.84594508	4
492173.054919541	7054148.04389276	4
492172.84515709	7054148.26421634	4
492172.658785777	7054148.50465031	4
492172.497721972	7054148.76272242	4
492172.363621817	7054149.03577903	4
492172.257864201	7054149.32101242	4
492172.181536579	7054149.61548968	4
492172.135423794	7054149.91618284	4
492172.12	7054150.22	4
492172.12	7054151.48872	4
492172.135080006	7054151.78914075	4
492172.18016842	7054152.08654128	4
492172.254811952	7054152.3779317	4
492172.358260186	7054152.66038258	4
492172.489473122	7054152.93105434	4
492172.647131633	7054153.18722583	4
492172.829650723	7054153.42632166	4
492121.861793004	7054138.44494515	4
492121.994908678	7054138.71719369	4
492122.154811672	7054138.97462344	4
492122.339870283	7054139.21460752	4
492122.54819611	7054139.43469704	4
492122.777663324	7054139.63264614	4
492123.025930366	7054139.80643487	4
492123.290463834	7054139.95428983	4
492123.568564339	7054140.07470227	4
492123.85739405	7054140.16644346	4
492124.15400565	7054140.22857723	4
492124.455372414	7054140.26046955	4
492124.758419093	7054140.26179499	4
492125.060053297	7054140.23254002	4
492125.120307598	7054140.223605	4
492125.193667503	7054140.22	4
492126.29539	7054140.22	4
492126.597153093	7054140.20478459	4
492126.895855219	7054140.15929269	4
492127.188466462	7054140.08398576	4
492127.472018687	7054139.97962768	4
492127.743635651	7054139.84727702	4
492128.00056218	7054139.68827629	4
492128.240192109	7054139.50423833	4
492128.460094729	7054139.29702996	4
492128.658039432	7054139.068753	4
492128.832018345	7054138.82172302	4
492128.980266694	7054138.55844579	4
492129.101280706	7054138.28159189	4
492129.193832863	7054137.99396962	4
492129.25698435	7054137.6984965	4
492129.290094586	7054137.39816971	4
492129.292827711	7054137.09603562	4
492129.265156003	7054136.79515899	4
492129.207360153	7054136.49859177	4
492129.126062622	7054136.22933416	4
492129.123594682	7054136.21948241	4
492129.12	7054136.14633249	4
492129.12	7054134.79366751	4
492129.12614642	7054134.66859105	4
492129.144865944	7054134.47839797	4
492129.14484733	7054134.1840031	4
492129.115974153	7054133.89102753	4
492129.058524458	7054133.60229258	4
492128.973051475	7054133.3205787	4
492128.860378292	7054133.04859874	4
492128.721589932	7054132.78897183	4
492128.558022901	7054132.54419812	4
492128.371252319	7054132.31663474	4
492128.163076753	7054132.10847308	4
492127.935500894	7054131.9217177	4
492127.690716258	7054131.75816702	4
492127.62232273	7054131.71717576	4
492127.567591856	7054131.65678663	4
492127.359418271	7054131.44860322	4
492127.13184138	7054131.26182706	4
492126.887052917	7054131.09825695	4
492126.627410372	7054130.95946818	4
492126.355414293	7054130.84679739	4
492126.073684201	7054130.76132968	4
492125.784933363	7054130.70388818	4
492125.491942659	7054130.67502607	4
492125.197533804	7054130.67502133	4
492124.904542171	7054130.703874	4
492124.615789484	7054130.76130622	4
492124.33405664	7054130.84676485	4
492124.062056934	7054130.95942688	4
492123.802409921	7054131.09820729	4
492123.682517574	7054131.17831498	4
492123.61844802	7054131.21671561	4
492123.535764598	7054131.24629843	4
492123.263752738	7054131.35896414	4
492123.004094576	7054131.4977505	4
492122.759291024	7054131.66132078	4
492122.531699921	7054131.84809954	4
492122.323513325	7054132.05628781	4
492122.136736397	7054132.28388041	4
492121.973168089	7054132.52868528	4
492121.834383819	7054132.78834456	4
492121.721720295	7054133.06035733	4
492121.636262642	7054133.34210368	4
492121.578833952	7054133.63086995	4
492121.549987351	7054133.92387488	4
492121.550000677	7054134.21829637	4
492121.578873802	7054134.51129869	4
492121.604483738	7054134.64001115	4
492121.616396349	7054134.72033507	4
492121.62	7054134.79366751	4
492121.62	7054137.26499	4
492121.635306508	7054137.56765278	4
492121.681069838	7054137.86722708	4
492121.756823007	7054138.16065596	4
492121.861793004	7054138.44494515	4
492079.674498804	7054145.06833235	4
492079.787171249	7054145.34034458	4
492079.925964596	7054145.60000231	4
492080.089542024	7054145.84480459	4
492080.276327996	7054146.07239354	4
492080.484523436	7054146.28057709	4
492080.712123059	7054146.46735006	4
492080.956934682	7054146.63091351	4
492081.025239483	7054146.66741906	4
492081.117194438	7054146.72253304	4
492081.139964286	7054146.77067757	4
492081.278748852	7054147.03033268	4
492081.442316756	7054147.27513355	4
492081.629092621	7054147.50272245	4
492081.83727755	7054147.71090738	4
492082.064866444	7054147.89768324	4
492082.309667322	7054148.06125115	4
492082.569322426	7054148.20003571	4
492082.617813325	7054148.22296937	4
492082.675743153	7054148.28688527	4
492082.751947856	7054148.37975202	4
492082.960247992	7054148.58805216	4
492083.053114731	7054148.66425685	4
492083.117310733	7054148.72244055	4
492083.129974736	7054148.7395158	4
492083.269350983	7054148.94810925	4
492083.456124213	7054149.1756942	4
492083.664305803	7054149.38387579	4
492083.891890753	7054149.57064902	4
492084.136687189	7054149.73421507	4
492084.239894402	7054149.79607426	4
492084.247652709	7054149.80126064	4
492084.507380297	7054149.9401471	4
492084.779475141	7054150.05289578	4
492085.061314612	7054150.13841993	4
492085.350182159	7054150.19589523	4
492085.596303798	7054150.22013903	4
492085.617987824	7054150.22335493	4
492085.678396383	7054150.30480654	4
492085.865166794	7054150.53238705	4
492086.073344783	7054150.74056487	4
492086.300925455	7054150.92733509	4
492086.545717055	7054151.090899	4
492086.805362073	7054151.22968136	4
492087.077359954	7054151.3423456	4
492087.359091174	7054151.42780669	4
492087.64784247	7054151.48524159	4
492087.940832974	7054151.51409716	4
492088.235240987	7054151.51409549	4
492088.528231164	7054151.4852366	4
492088.816981809	7054151.42779843	4
492089.09871206	7054151.34233414	4
492089.370708664	7054151.22966682	4
492089.630352109	7054151.09088152	4
492089.875141855	7054150.92731484	4
492090.10272041	7054150.74054204	4
492090.121618672	7054150.72341328	4
492090.143822966	7054150.72012023	4
492090.39060543	7054150.69577827	4
492090.680229984	7054150.63803248	4
492090.962773491	7054150.55208991	4
492091.235497885	7054150.4387834	4
492091.495760255	7054150.29921099	4
492091.622660533	7054150.22288663	4
492091.759785721	7054150.1738243	4
492092.090747054	7054150.03248344	4
492092.090767054	7054150.03247344	4
492092.331435219	7054149.89798086	4
492092.558740377	7054149.74196231	4
492092.770762825	7054149.56573546	4
492092.965711928	7054149.37078863	4
492093.141941246	7054149.15876823	4
492093.297962435	7054148.93146489	4
492093.43245782	7054148.69079829	4
492093.43246782	7054148.69077829	4
492093.573824303	7054148.35978572	4
492093.623095428	7054148.22207695	4
492093.683213369	7054148.16759186	4
492093.891396779	7054147.95941828	4
492094.078172937	7054147.73184138	4
492094.241743051	7054147.48705292	4
492094.380531821	7054147.22741037	4
492094.493202611	7054146.95541429	4
492094.578670318	7054146.6736842	4
492094.636111825	7054146.38493336	4
492094.66497393	7054146.09194266	4
492094.664978669	7054145.7975338	4
492094.636125995	7054145.50454217	4
492094.578693783	7054145.21578948	4
492094.493235145	7054144.93405663	4
492094.380573111	7054144.66205693	4
492094.241792699	7054144.40240991	4
492094.161685013	7054144.28251757	4
492094.123567024	7054144.21891959	4
492094.12	7054144.14633249	4
492094.12	7054143.95128	4
492094.104919994	7054143.65085925	4
492094.05983158	7054143.35345872	4
492093.985188048	7054143.0620683	4
492093.881739814	7054142.77961742	4
492093.750526878	7054142.50894566	4
492093.592868367	7054142.25277417	4
492093.410349277	7054142.01367834	4
492093.204804533	7054141.79406187	4
492092.978300545	7054141.59613264	4
492092.733114436	7054141.4218805	4
492092.471711143	7054141.27305727	4
492092.196718641	7054141.15115912	4
492091.910901524	7054141.05741152	4
492091.617133207	7054140.99275696	4
492091.318367042	7054140.95784543	4
492091.017606627	7054140.95302791	4
492090.717875607	7054140.97835283	4
492090.422187278	7054141.03356559	4
492090.133514297	7054141.11811111	4
492089.854758789	7054141.23113944	4
492089.588723177	7054141.37151426	4
492089.338082009	7054141.53782433	4
492089.131716926	7054141.70681072	4
492089.118730424	7054141.71644227	4
492089.046332492	7054141.72	4
492087.693667508	7054141.72	4
492087.621082322	7054141.71643307	4
492087.50490896	7054141.64680262	4
492087.218582888	7054141.49556295	4
492086.917624004	7054141.37606481	4
492086.60553868	7054141.28970043	4
492086.285962921	7054141.23747601	4
492085.96262	7054141.22	4
492085.693667508	7054141.22	4
492085.621671316	7054141.21646201	4
492085.564256851	7054141.15311473	4
492085.488052152	7054141.06024799	4
492085.279752027	7054140.85194786	4
492085.186885281	7054140.77574316	4
492085.122558794	7054140.7174412	4
492085.044427916	7054140.63123681	4
492085.005442598	7054140.58373608	4
492084.797264248	7054140.37556987	4
492084.569684851	7054140.18881064	4
492084.324896032	7054140.02525689	4
492084.065255144	7054139.88648368	4
492083.79326257	7054139.77382741	4
492083.51153764	7054139.68837299	4
492083.22279341	7054139.63094335	4
492082.92981053	7054139.60209154	4
492082.635410471	7054139.60209543	4
492082.342428352	7054139.63095495	4
492082.053685636	7054139.68839221	4
492081.771962959	7054139.77385406	4
492081.499973355	7054139.8865175	4
492081.240336126	7054140.02529755	4
492080.995551619	7054140.18885775	4
492080.767977146	7054140.37562299	4
492080.559804285	7054140.58379468	4
492080.373037772	7054140.81136811	4
492080.209476198	7054141.0561517	4
492080.172271603	7054141.12575513	4
492080.046802613	7054141.33509105	4
492079.895562949	7054141.62141712	4
492079.77606481	7054141.922376	4
492079.689700429	7054142.23446132	4
492079.637476009	7054142.55403708	4
492079.62	7054142.87738	4
492079.62	7054143.14633249	4
492079.61640592	7054143.21947015	4
492079.589062321	7054143.32861535	4
492079.531613522	7054143.61738059	4
492079.502747095	7054143.9103865	4
492079.502741072	7054144.20481091	4
492079.531595511	7054144.49781799	4
492079.589032495	7054144.78658559	4
492079.674498804	7054145.06833235	4
492072.711918217	7054148.47296741	4
492072.626448928	7054148.19123541	4
492072.513776169	7054147.91923768	4
492072.374985078	7054147.65959378	4
492072.211412337	7054147.41480432	4
492072.024633293	7054147.18722685	4
492071.816446794	7054146.97905312	4
492071.588857859	7054146.79228803	4
492071.344058369	7054146.62873031	4
492071.084405959	7054146.48995515	4
492070.812401311	7054146.37729907	4
492070.530664067	7054146.29184707	4
492070.241907607	7054146.23442211	4
492070.007237607	7054146.19962211	4
492069.714258392	7054146.170778	4
492069.419862734	7054146.17078875	4
492069.126885626	7054146.19965426	4
492068.838148398	7054146.25709655	4
492068.556431552	7054146.34256245	4
492068.284447981	7054146.45522896	4
492068.024816854	7054146.59401109	4
492067.780038382	7054146.7575724	4
492067.55246975	7054146.94433782	4
492067.344302413	7054147.15250881	4
492067.157540996	7054147.38008073	4
492066.993983986	7054147.62486208	4
492066.855206414	7054147.88449564	4
492066.742544692	7054148.15648119	4
492066.657083735	7054148.43819954	4
492066.599646522	7054148.72693778	4
492066.570786166	7054149.01991539	4
492066.570780588	7054149.31431105	4
492066.599629841	7054149.60728976	4
492066.616396651	7054149.72034122	4
492066.62	7054149.79366751	4
492066.62	7054150.22	4
492066.634915044	7054150.51877718	4
492066.679511869	7054150.81458351	4
492066.753347033	7054151.10447768	4
492066.855686367	7054151.38557717	4
492066.985512272	7054151.6550869	4
492067.141533845	7054151.91032704	4
492067.322199704	7054152.14875965	4
492067.525713424	7054152.36801391	4
492067.750051395	7054152.56590968	4
492067.992982942	7054152.74047922	4
492068.25209251	7054152.88998672	4
492068.524803678	7054153.01294558	4
492068.808404779	7054153.10813317	4
492069.100075866	7054153.174603	4
492069.396916747	7054153.21169415	4
492069.695975825	7054153.21903779	4
492069.994279449	7054153.19656092	4
492070.288861476	7054153.14448702	4
492070.576792771	7054153.06333389	4
492070.855210329	7054152.95390846	4
492071.121345743	7054152.81729878	4
492071.372552732	7054152.65486322	4
492071.606333455	7054152.46821694	4
492071.820363343	7054152.25921582	4
492072.012514222	7054152.02993804	4
492072.180875465	7054151.78266338	4
492072.323772995	7054151.5198506	4
492072.43978593	7054151.24411294	4
492072.527760712	7054150.95819215	4
492072.586822575	7054150.66493124	4
492072.616384246	7054150.36724622	4
492072.623585319	7054150.22070812	4
492072.626483434	7054150.21260815	4
492072.711943105	7054149.93087323	4
492072.769375921	7054149.64211833	4
492072.798228756	7054149.34912442	4
492072.79822373	7054149.05471328	4
492072.769360892	7054148.76172035	4
492072.711918217	7054148.47296741	4
492100.312489313	7054150.56019707	4
492100.125714437	7054150.78777564	4
492099.962145803	7054151.03256568	4
492099.823358701	7054151.29220966	4
492099.710689757	7054151.56420703	4
492099.62522406	7054151.84593824	4
492099.567784708	7054152.13469001	4
492099.538924887	7054152.42768143	4
492099.538922538	7054152.72209077	4
492099.567777685	7054153.01508265	4
492099.62521243	7054153.30383532	4
492099.710673632	7054153.5855679	4
492099.823338236	7054153.85756707	4
492099.962121195	7054154.11721327	4
492100.125685924	7054154.36200592	4
492100.312457169	7054154.58958747	4
492100.520636181	7054154.79776614	4
492100.748218038	7054154.98453701	4
492100.993010953	7054155.14810134	4
492101.235080953	7054155.29319134	4
492101.521408568	7054155.44443311	4
492101.822369307	7054155.56393294	4
492102.134456725	7054155.65029856	4
492102.45403474	7054155.70252374	4
492102.77738	7054155.72	4
492103.12	7054155.72	4
492103.414051421	7054155.70555418	4
492103.705270966	7054155.66235584	4
492103.990854032	7054155.59082101	4
492104.268050297	7054155.4916386	4
492104.53419021	7054155.36576379	4
492104.786710699	7054155.21440884	4
492105.023179852	7054155.03903136	4
492105.241320344	7054154.84132034	4
492105.43903136	7054154.62317985	4
492105.614408837	7054154.3867107	4
492105.765763793	7054154.13419021	4
492105.891638598	7054153.8680503	4
492105.990821007	7054153.59085403	4
492106.062355841	7054153.30527097	4
492106.10555418	7054153.01405142	4
492106.12	7054152.72	4
492106.12	7054152.31433	4
492106.104858992	7054152.01330376	4
492106.059588802	7054151.71531608	4
492105.984646388	7054151.42337485	4
492105.880788218	7054151.14042693	4
492105.749062637	7054150.86932839	4
492105.590799285	7054150.61281571	4
492105.407595671	7054150.37347811	4
492105.201301055	7054150.15373149	4
492104.973997776	7054149.95579396	4
492104.727980233	7054149.78166351	4
492104.465731729	7054149.6330978	4
492104.189899403	7054149.51159647	4
492103.903267506	7054149.41838594	4
